Street,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Weather_Condition,Amenity,Crossing,Junction,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset
Highway,'\'(67.05-76.9]\'','\'(93.5-inf)\'','\'(30.055-inf)\'','\'(-inf-9.5]\'',NE,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
large_local,'\'(67.05-76.9]\'','\'(93.5-inf)\'','\'(29.815-30.055]\'','\'(-inf-9.5]\'',Calm,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
local,'\'(46.1-56.9]\'','\'(93.5-inf)\'','\'(-inf-29.815]\'','\'(-inf-9.5]\'',W,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
large_local,'\'(76.9-inf)\'','\'(-inf-43.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',SW,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Interstate,'\'(67.05-76.9]\'','\'(93.5-inf)\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',SE,Cloudy,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Night
local,'\'(56.9-67.05]\'','\'(82.5-93.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',SW,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
local,'\'(46.1-56.9]\'','\'(-inf-43.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',SE,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Interstate,'\'(-inf-36.95]\'','\'(82.5-93.5]\'','\'(30.055-inf)\'','\'(-inf-9.5]\'',NE,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Interstate,'\'(76.9-inf)\'','\'(-inf-43.5]\'','\'(29.815-30.055]\'','\'(9.5-10.25]\'',NW,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
local,'\'(76.9-inf)\'','\'(55.5-68.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',SE,'Mostly Cloudy',FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
local,'\'(76.9-inf)\'','\'(68.5-82.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',Calm,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
local,'\'(76.9-inf)\'','\'(68.5-82.5]\'','\'(29.815-30.055]\'','\'(9.5-10.25]\'',SW,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
local,'\'(-inf-36.95]\'','\'(55.5-68.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',NW,'Partly Cloudy',FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
local,'\'(56.9-67.05]\'','\'(55.5-68.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',SE,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
local,'\'(36.95-46.1]\'','\'(55.5-68.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',Calm,Clear,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Interstate,'\'(56.9-67.05]\'','\'(93.5-inf)\'','\'(29.815-30.055]\'','\'(-inf-9.5]\'',NE,Drizzle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
local,'\'(76.9-inf)\'','\'(43.5-55.5]\'','\'(-inf-29.815]\'','\'(-inf-9.5]\'',Calm,'Mostly Cloudy',FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
local,'\'(36.95-46.1]\'','\'(43.5-55.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',NW,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
large_local,'\'(67.05-76.9]\'','\'(55.5-68.5]\'','\'(29.815-30.055]\'','\'(9.5-10.25]\'',NW,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
local,'\'(56.9-67.05]\'','\'(68.5-82.5]\'','\'(-inf-29.815]\'','\'(-inf-9.5]\'',Calm,Cloudy,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
Highway,'\'(36.95-46.1]\'','\'(43.5-55.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',SE,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
local,'\'(67.05-76.9]\'','\'(93.5-inf)\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',SE,'Mostly Cloudy',FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
local,'\'(56.9-67.05]\'','\'(55.5-68.5]\'','\'(29.815-30.055]\'','\'(9.5-10.25]\'',S,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
local,'\'(76.9-inf)\'','\'(43.5-55.5]\'','\'(29.815-30.055]\'','\'(9.5-10.25]\'',SW,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Interstate,'\'(36.95-46.1]\'','\'(82.5-93.5]\'','\'(30.055-inf)\'','\'(-inf-9.5]\'',NE,'Mostly Cloudy',FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
local,'\'(56.9-67.05]\'','\'(43.5-55.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',Calm,Fair,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
local,'\'(56.9-67.05]\'','\'(-inf-43.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',NW,'Scattered Clouds',FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Highway,'\'(46.1-56.9]\'','\'(93.5-inf)\'','\'(-inf-29.815]\'','\'(-inf-9.5]\'',Calm,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
local,'\'(76.9-inf)\'','\'(55.5-68.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',SW,'Partly Cloudy',FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
local,'\'(56.9-67.05]\'','\'(55.5-68.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',SE,'Mostly Cloudy',FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
local,'\'(46.1-56.9]\'','\'(68.5-82.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',NE,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Highway,'\'(-inf-36.95]\'','\'(82.5-93.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',Calm,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
local,'\'(46.1-56.9]\'','\'(93.5-inf)\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',Calm,'Partly Cloudy',FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
Highway,'\'(56.9-67.05]\'','\'(68.5-82.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',N,'Mostly Cloudy',FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
local,'\'(36.95-46.1]\'','\'(93.5-inf)\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',Calm,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
Interstate,'\'(36.95-46.1]\'','\'(82.5-93.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',SE,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
local,'\'(56.9-67.05]\'','\'(68.5-82.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',Calm,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
large_local,'\'(46.1-56.9]\'','\'(82.5-93.5]\'','\'(29.815-30.055]\'','\'(9.5-10.25]\'',SW,'Mostly Cloudy',FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
local,'\'(76.9-inf)\'','\'(68.5-82.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',SW,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
Interstate,'\'(36.95-46.1]\'','\'(55.5-68.5]\'','\'(29.815-30.055]\'','\'(-inf-9.5]\'',SW,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Interstate,'\'(67.05-76.9]\'','\'(55.5-68.5]\'','\'(29.815-30.055]\'','\'(9.5-10.25]\'',Calm,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
local,'\'(67.05-76.9]\'','\'(93.5-inf)\'','\'(29.815-30.055]\'','\'(9.5-10.25]\'',Calm,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
Highway,'\'(-inf-36.95]\'','\'(43.5-55.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',W,'Scattered Clouds',FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
Beltway,'\'(76.9-inf)\'','\'(82.5-93.5]\'','\'(29.815-30.055]\'','\'(9.5-10.25]\'',Variable,Thunder,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
local,'\'(-inf-36.95]\'','\'(43.5-55.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',W,'Scattered Clouds',FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
Interstate,'\'(-inf-36.95]\'','\'(43.5-55.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',NW,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
Interstate,'\'(56.9-67.05]\'','\'(93.5-inf)\'','\'(-inf-29.815]\'','\'(-inf-9.5]\'',NE,Drizzle,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
local,'\'(76.9-inf)\'','\'(93.5-inf)\'','\'(29.815-30.055]\'','\'(9.5-10.25]\'',SE,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
local,'\'(76.9-inf)\'','\'(93.5-inf)\'','\'(29.815-30.055]\'','\'(9.5-10.25]\'',Calm,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Night
Interstate,'\'(76.9-inf)\'','\'(68.5-82.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',SW,'Partly Cloudy',FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
local,'\'(76.9-inf)\'','\'(-inf-43.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',SW,'Partly Cloudy',FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
local,'\'(46.1-56.9]\'','\'(68.5-82.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',NE,Drizzle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Highway,'\'(56.9-67.05]\'','\'(68.5-82.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',NW,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
Highway,'\'(56.9-67.05]\'','\'(93.5-inf)\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',Calm,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
large_local,'\'(36.95-46.1]\'','\'(68.5-82.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',NW,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
Highway,'\'(56.9-67.05]\'','\'(82.5-93.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',N,Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Interstate,'\'(36.95-46.1]\'','\'(55.5-68.5]\'','\'(29.815-30.055]\'','\'(9.5-10.25]\'',Calm,'Mostly Cloudy',FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
Interstate,'\'(46.1-56.9]\'','\'(43.5-55.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',NW,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Highway,'\'(56.9-67.05]\'','\'(68.5-82.5]\'','\'(29.815-30.055]\'','\'(9.5-10.25]\'',SE,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
large_local,'\'(76.9-inf)\'','\'(-inf-43.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',SW,'Scattered Clouds',FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Beltway,'\'(-inf-36.95]\'','\'(82.5-93.5]\'','\'(29.815-30.055]\'','\'(9.5-10.25]\'',Calm,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
local,'\'(36.95-46.1]\'','\'(68.5-82.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',NW,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
local,'\'(67.05-76.9]\'','\'(55.5-68.5]\'','\'(29.815-30.055]\'','\'(9.5-10.25]\'',Calm,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Highway,'\'(-inf-36.95]\'','\'(93.5-inf)\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',NW,'Mostly Cloudy',FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
large_local,'\'(76.9-inf)\'','\'(55.5-68.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',SW,'Mostly Cloudy',FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
local,'\'(56.9-67.05]\'','\'(68.5-82.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',Variable,'Mostly Cloudy',FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
large_local,'\'(67.05-76.9]\'','\'(-inf-43.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',NW,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
local,'\'(36.95-46.1]\'','\'(55.5-68.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',NW,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
local,'\'(-inf-36.95]\'','\'(55.5-68.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',Calm,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Beltway,'\'(36.95-46.1]\'','\'(43.5-55.5]\'','\'(29.815-30.055]\'','\'(9.5-10.25]\'',NW,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
local,'\'(67.05-76.9]\'','\'(68.5-82.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',E,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
local,'\'(67.05-76.9]\'','\'(82.5-93.5]\'','\'(29.815-30.055]\'','\'(9.5-10.25]\'',S,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
Interstate,'\'(46.1-56.9]\'','\'(55.5-68.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',NW,Drizzle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Interstate,'\'(56.9-67.05]\'','\'(68.5-82.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',Calm,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Highway,'\'(67.05-76.9]\'','\'(-inf-43.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',Calm,'Mostly Cloudy',FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Interstate,'\'(-inf-36.95]\'','\'(55.5-68.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',NW,'Scattered Clouds',FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Interstate,'\'(67.05-76.9]\'','\'(55.5-68.5]\'','\'(29.815-30.055]\'','\'(9.5-10.25]\'',SE,'Mostly Cloudy',FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
local,'\'(67.05-76.9]\'','\'(68.5-82.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',SW,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
large_local,'\'(76.9-inf)\'','\'(55.5-68.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',E,'Mostly Cloudy',FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
Highway,'\'(67.05-76.9]\'','\'(93.5-inf)\'','\'(29.815-30.055]\'','\'(9.5-10.25]\'',Calm,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
local,'\'(67.05-76.9]\'','\'(82.5-93.5]\'','\'(29.815-30.055]\'','\'(-inf-9.5]\'',Calm,'Mostly Cloudy',FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Day
local,'\'(67.05-76.9]\'','\'(55.5-68.5]\'','\'(29.815-30.055]\'','\'(9.5-10.25]\'',SE,'Partly Cloudy',TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Interstate,'\'(56.9-67.05]\'','\'(68.5-82.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',E,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
local,'\'(56.9-67.05]\'','\'(82.5-93.5]\'','\'(29.815-30.055]\'','\'(-inf-9.5]\'',Calm,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
local,'\'(-inf-36.95]\'','\'(68.5-82.5]\'','\'(-inf-29.815]\'','\'(-inf-9.5]\'',Calm,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Interstate,'\'(56.9-67.05]\'','\'(68.5-82.5]\'','\'(29.815-30.055]\'','\'(-inf-9.5]\'',S,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
local,'\'(-inf-36.95]\'','\'(93.5-inf)\'','\'(-inf-29.815]\'','\'(-inf-9.5]\'',Calm,'Mostly Cloudy',FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
local,'\'(56.9-67.05]\'','\'(43.5-55.5]\'','\'(30.055-inf)\'','\'(-inf-9.5]\'',SW,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Highway,'\'(36.95-46.1]\'','\'(93.5-inf)\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',Calm,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
large_local,'\'(46.1-56.9]\'','\'(55.5-68.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',SW,'Mostly Cloudy',FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
large_local,'\'(76.9-inf)\'','\'(43.5-55.5]\'','\'(-inf-29.815]\'','\'(-inf-9.5]\'',SW,'Mostly Cloudy',FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
Interstate,'\'(67.05-76.9]\'','\'(82.5-93.5]\'','\'(29.815-30.055]\'','\'(9.5-10.25]\'',SW,'Partly Cloudy',FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
local,'\'(-inf-36.95]\'','\'(55.5-68.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',SE,'Mostly Cloudy',FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Night
Beltway,'\'(56.9-67.05]\'','\'(93.5-inf)\'','\'(-inf-29.815]\'','\'(-inf-9.5]\'',Calm,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Highway,'\'(56.9-67.05]\'','\'(55.5-68.5]\'','\'(29.815-30.055]\'','\'(9.5-10.25]\'',NW,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
local,'\'(-inf-36.95]\'','\'(68.5-82.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',SW,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
Interstate,'\'(67.05-76.9]\'','\'(68.5-82.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',SE,'Mostly Cloudy',FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Interstate,'\'(56.9-67.05]\'','\'(93.5-inf)\'','\'(-inf-29.815]\'','\'(-inf-9.5]\'',E,Fog,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
Highway,'\'(36.95-46.1]\'','\'(55.5-68.5]\'','\'(29.815-30.055]\'','\'(9.5-10.25]\'',Calm,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
Beltway,'\'(76.9-inf)\'','\'(-inf-43.5]\'','\'(29.815-30.055]\'','\'(9.5-10.25]\'',S,'Partly Cloudy',FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Highway,'\'(-inf-36.95]\'','\'(93.5-inf)\'','\'(30.055-inf)\'','\'(-inf-9.5]\'',NE,Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Highway,'\'(-inf-36.95]\'','\'(82.5-93.5]\'','\'(-inf-29.815]\'','\'(-inf-9.5]\'',NW,Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Highway,'\'(76.9-inf)\'','\'(-inf-43.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',NE,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
local,'\'(76.9-inf)\'','\'(68.5-82.5]\'','\'(30.055-inf)\'','\'(-inf-9.5]\'',E,'Scattered Clouds',FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
Highway,'\'(-inf-36.95]\'','\'(93.5-inf)\'','\'(29.815-30.055]\'','\'(-inf-9.5]\'',SW,'Light Freezing Rain',FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Interstate,'\'(46.1-56.9]\'','\'(-inf-43.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',Variable,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Highway,'\'(56.9-67.05]\'','\'(82.5-93.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',SW,'Partly Cloudy',FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
Highway,'\'(-inf-36.95]\'','\'(55.5-68.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',NW,'Scattered Clouds',FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
local,'\'(76.9-inf)\'','\'(43.5-55.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',S,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
local,'\'(56.9-67.05]\'','\'(82.5-93.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',NW,Thunderstorms,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Highway,'\'(67.05-76.9]\'','\'(93.5-inf)\'','\'(30.055-inf)\'','\'(-inf-9.5]\'',Calm,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
Interstate,'\'(67.05-76.9]\'','\'(82.5-93.5]\'','\'(29.815-30.055]\'','\'(9.5-10.25]\'',Calm,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
local,'\'(46.1-56.9]\'','\'(82.5-93.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',N,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
local,'\'(56.9-67.05]\'','\'(93.5-inf)\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',SE,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
large_local,'\'(46.1-56.9]\'','\'(82.5-93.5]\'','\'(-inf-29.815]\'','\'(-inf-9.5]\'',NE,Drizzle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
Highway,'\'(56.9-67.05]\'','\'(55.5-68.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',SE,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
Interstate,'\'(76.9-inf)\'','\'(-inf-43.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',NE,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
local,'\'(36.95-46.1]\'','\'(43.5-55.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',Calm,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
large_local,'\'(-inf-36.95]\'','\'(68.5-82.5]\'','\'(29.815-30.055]\'','\'(9.5-10.25]\'',W,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
large_local,'\'(76.9-inf)\'','\'(55.5-68.5]\'','\'(-inf-29.815]\'','\'(9.5-10.25]\'',W,'Mostly Cloudy',FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
large_local,'\'(46.1-56.9]\'','\'(68.5-82.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',Calm,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
local,'\'(56.9-67.05]\'','\'(93.5-inf)\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',SE,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
local,'\'(76.9-inf)\'','\'(55.5-68.5]\'','\'(30.055-inf)\'','\'(9.5-10.25]\'',SW,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
