Severity,Start_Time,Distance(mi),Street,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Weather_Condition,Amenity,Crossing,Junction,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset,Snow_Or_Ice,Low_Vis_Weather,Rain,Freezing?,Slowdown,Season
1,2020-04-13 17:16:16,2.677,local,66.0,94.0,29.54,7.0,SW,Drizzle,0,0,0,0,0,1,0,0,Day,0,0,1,0,1,Spring
1,2020-04-13 19:49:00,2.239,Highway,59.0,51.0,29.09,10.0,NW,Partly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-13 19:49:00,2.239,Highway,59.0,51.0,29.09,10.0,NW,Partly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-13 21:56:40,0.0,local,61.0,37.0,29.87,10.0,NW,Fair,0,1,0,0,1,0,0,1,Night,0,0,0,0,2,Spring
1,2020-04-14 00:45:12,0.054,large_local,53.0,42.0,29.99,10.0,NW,Fair,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-13 22:30:00,0.0,Beltway,60.0,39.0,29.89,10.0,NW,Fair,0,0,1,0,0,0,0,0,Night,0,0,0,0,1,Spring
1,2020-04-13 22:47:16,0.054,large_local,59.0,37.0,29.91,10.0,NW,Fair,0,1,0,0,1,0,0,1,Night,0,0,0,0,2,Spring
1,2020-04-13 23:07:13,0.054,large_local,58.0,39.0,29.93,10.0,NW,Fair,0,1,0,0,1,0,0,1,Night,0,0,0,0,2,Spring
1,2020-04-13 23:33:47,0.054,large_local,56.0,41.0,29.94,10.0,W,Fair,0,1,0,0,1,0,0,1,Night,0,0,0,0,2,Spring
1,2020-04-14 00:00:53,0.054,large_local,55.0,42.0,29.97,10.0,NW,Fair,0,1,0,0,1,0,0,1,Night,0,0,0,0,2,Spring
1,2020-04-14 01:05:27,0.127,local,52.0,44.0,30.01,10.0,NW,Fair,0,1,0,0,1,0,0,1,Night,0,0,0,0,2,Spring
1,2020-04-14 04:16:42,0.0,local,46.0,53.0,29.78,10.0,NW,Fair,0,0,0,0,0,0,0,1,Night,0,0,0,0,1,Spring
1,2020-04-14 04:16:42,0.0,local,46.0,53.0,29.78,10.0,NW,Fair,0,0,0,0,0,0,0,1,Night,0,0,0,0,1,Spring
1,2020-04-14 04:16:42,0.0,local,46.0,53.0,29.78,10.0,NW,Fair,0,0,0,0,0,0,0,1,Night,0,0,0,0,1,Spring
1,2020-04-14 04:16:42,0.0,local,46.0,53.0,29.78,10.0,NW,Fair,0,0,0,0,0,0,0,1,Night,0,0,0,0,1,Spring
1,2020-04-14 10:25:44,0.178,Interstate,49.0,44.0,29.57,10.0,Variable,Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-14 09:44:51,0.343,local,49.0,44.0,29.57,10.0,Variable,Cloudy,1,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-14 10:02:30,0.343,local,49.0,44.0,29.57,10.0,Variable,Cloudy,1,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-14 10:40:43,0.754,Beltway,50.0,37.0,30.09,10.0,Calm,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-14 10:20:42,0.754,Beltway,49.0,38.0,30.11,10.0,NW,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-14 11:59:55,0.8170000000000001,local,53.0,43.0,30.07,9.0,Calm,Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-14 11:59:55,0.8170000000000001,local,53.0,43.0,30.07,9.0,Calm,Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-14 12:07:44,0.8170000000000001,local,53.0,43.0,30.07,9.0,Calm,Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-14 12:07:44,0.8170000000000001,local,53.0,43.0,30.07,9.0,Calm,Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-14 13:28:00,0.8170000000000001,local,55.0,42.0,30.05,10.0,S,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-14 13:28:00,0.8170000000000001,local,55.0,42.0,30.05,10.0,S,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-14 12:28:45,0.8170000000000001,local,53.0,43.0,30.07,9.0,Calm,Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-14 12:28:45,0.8170000000000001,local,53.0,43.0,30.07,9.0,Calm,Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-14 12:48:14,0.8170000000000001,local,55.0,42.0,30.05,10.0,S,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-14 12:48:14,0.8170000000000001,local,55.0,42.0,30.05,10.0,S,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-14 12:48:14,0.8170000000000001,local,55.0,42.0,30.05,10.0,S,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-14 12:48:14,0.8170000000000001,local,55.0,42.0,30.05,10.0,S,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-14 13:28:00,0.8170000000000001,local,55.0,42.0,30.05,10.0,S,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-14 13:28:00,0.8170000000000001,local,55.0,42.0,30.05,10.0,S,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-14 15:11:58,1.666,Interstate,56.0,43.0,30.01,10.0,SE,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-14 17:46:25,1.095,Interstate,55.0,51.0,30.01,10.0,SE,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-15 02:57:55,0.0,Beltway,37.0,83.0,30.04,10.0,Calm,Mostly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-15 02:59:10,0.0,Beltway,37.0,83.0,30.04,10.0,Calm,Mostly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-15 10:19:57,0.0,Highway,44.0,51.0,30.06,10.0,N,Fair,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-15 10:07:27,0.0,Highway,44.0,51.0,30.06,10.0,N,Fair,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-15 09:27:49,1.621,large_local,41.0,65.0,29.94,10.0,N,Fair,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-15 06:39:55,1.621,large_local,36.0,100.0,29.92,5.0,Calm,Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-15 06:52:57,1.621,large_local,36.0,100.0,29.93,2.0,Calm,Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-15 07:13:05,1.621,large_local,37.0,93.0,29.92,4.0,Calm,Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-15 09:40:44,0.731,large_local,41.0,70.0,29.94,10.0,NW,Fair,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-15 07:20:28,0.387,Highway,38.0,86.0,30.06,10.0,Calm,Drizzle,0,0,1,0,0,0,0,0,Day,0,0,1,0,1,Spring
1,2020-04-15 07:20:28,0.387,Highway,38.0,86.0,30.06,10.0,Calm,Drizzle,0,0,1,0,0,0,0,0,Day,0,0,1,0,1,Spring
1,2020-04-15 08:07:07,1.621,large_local,37.0,87.0,29.93,10.0,NW,Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-15 07:39:58,0.387,Highway,39.0,86.0,30.06,8.0,W,Cloudy,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2020-04-15 08:21:58,0.387,Highway,39.0,86.0,30.06,8.0,W,Cloudy,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2020-04-15 08:22:33,1.621,large_local,37.0,87.0,29.95,10.0,NW,Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-15 08:40:43,0.387,Highway,42.0,73.0,30.06,10.0,NW,Cloudy,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2020-04-15 08:50:48,1.621,large_local,39.0,81.0,29.95,10.0,NW,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-15 09:07:23,1.621,large_local,41.0,70.0,29.94,10.0,NW,Fair,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-15 09:35:41,1.621,large_local,41.0,70.0,29.94,10.0,NW,Fair,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-15 12:39:35,1.911,large_local,47.0,31.0,29.98,10.0,N,Fair,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-15 12:48:35,1.911,large_local,47.0,31.0,29.98,10.0,N,Fair,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-15 15:16:32,0.921,Highway,53.0,34.0,30.0,10.0,N,Partly Cloudy,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2020-04-15 16:56:52,5.322,Interstate,51.0,26.0,29.17,10.0,NW,Fair,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-15 17:37:56,1.5730000000000002,Interstate,53.0,31.0,29.97,10.0,W,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-15 18:45:59,1.5730000000000002,Interstate,52.0,31.0,29.97,10.0,SW,Fair,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-15 20:58:37,1.5730000000000002,Interstate,50.0,44.0,30.01,10.0,S,Fair,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-15 19:25:05,1.5730000000000002,Interstate,50.0,35.0,29.98,10.0,S,Fair,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-15 20:01:13,1.5730000000000002,Interstate,50.0,35.0,29.98,10.0,S,Fair,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-15 20:58:37,1.5730000000000002,Interstate,50.0,44.0,30.01,10.0,S,Fair,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-15 20:58:37,1.5730000000000002,Interstate,50.0,44.0,30.01,10.0,S,Fair,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-16 09:07:44,0.032,large_local,45.0,49.0,30.18,10.0,W,Partly Cloudy,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2020-04-16 07:59:27,0.484,Highway,43.0,61.0,30.17,10.0,W,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-16 07:54:15,0.486,Highway,43.0,61.0,30.17,10.0,W,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-16 20:19:37,0.466,Beltway,45.0,27.0,30.17,10.0,N,Fair,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-16 22:00:13,1.64,large_local,34.0,75.0,30.13,10.0,Calm,Fair,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-16 22:58:15,0.0,Interstate,36.0,57.0,30.23,10.0,Calm,Fair,0,0,1,0,0,0,0,0,Night,0,0,0,0,1,Spring
1,2020-04-17 13:48:49,3.589,large_local,55.0,41.0,29.83,10.0,SW,Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-17 14:17:50,3.589,large_local,57.0,38.0,29.78,10.0,SW,Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-17 18:41:38,4.735,Interstate,55.0,51.0,29.62,10.0,SE,Cloudy,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2020-04-17 18:36:49,4.747,large_local,55.0,51.0,29.62,10.0,SE,Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-17 18:41:38,4.747,large_local,55.0,51.0,29.62,10.0,SE,Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-17 19:21:52,0.529,large_local,54.0,51.0,29.37,10.0,Variable,Cloudy,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2020-04-17 19:35:02,4.735,Interstate,55.0,51.0,29.62,10.0,Calm,Cloudy,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2020-04-18 00:09:47,0.0,Beltway,48.0,68.0,29.79,10.0,NW,Mostly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-18 00:09:47,0.0,Beltway,48.0,68.0,29.79,10.0,NW,Mostly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-18 10:54:47,1.839,Highway,51.0,71.0,29.79,10.0,NW,Cloudy,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2020-04-18 08:21:59,0.326,local,46.0,93.0,29.44,10.0,S,Drizzle,0,0,1,0,0,0,0,0,Day,0,0,1,0,1,Spring
1,2020-04-18 09:50:48,0.128,local,49.0,91.0,29.47,10.0,NW,Drizzle,0,0,0,0,0,0,0,1,Day,0,0,1,0,1,Spring
1,2020-04-18 09:50:48,0.128,local,49.0,91.0,29.47,10.0,NW,Drizzle,0,0,0,0,0,0,0,1,Day,0,0,1,0,1,Spring
1,2020-04-18 15:12:48,0.0,Beltway,49.0,45.0,29.84,10.0,NW,Cloudy,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2020-04-18 14:58:34,0.0,Beltway,49.0,45.0,29.84,10.0,NW,Cloudy,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2020-04-18 15:12:48,0.0,Beltway,49.0,45.0,29.84,10.0,NW,Cloudy,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2020-04-18 15:39:47,3.444,large_local,52.0,50.0,29.76,10.0,NW,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-18 15:56:22,0.0,Highway,50.0,54.0,29.88,10.0,unknown,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-18 17:05:52,0.0,local,52.0,47.0,29.91,10.0,NW,Mostly Cloudy,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2020-04-18 17:10:21,0.0,local,54.0,38.0,29.06,10.0,NW,Fair,0,0,0,0,0,1,0,0,Day,0,0,0,0,1,Spring
1,2020-04-18 17:10:21,0.0,local,54.0,38.0,29.06,10.0,NW,Fair,0,0,0,0,0,1,0,0,Day,0,0,0,0,1,Spring
1,2020-04-18 17:49:58,0.0,local,54.0,41.0,29.06,10.0,NW,Partly Cloudy,0,0,0,0,0,1,0,0,Day,0,0,0,0,1,Spring
1,2020-04-18 17:49:58,0.0,local,54.0,41.0,29.06,10.0,NW,Partly Cloudy,0,0,0,0,0,1,0,0,Day,0,0,0,0,1,Spring
1,2020-04-18 17:31:35,0.0,Interstate,52.0,44.0,29.93,10.0,NW,Partly Cloudy,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2020-04-18 18:10:08,0.414,local,52.0,44.0,29.93,10.0,NW,Partly Cloudy,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2020-04-18 22:10:08,0.038,local,41.0,62.0,29.93,10.0,Calm,Fair,0,1,0,0,0,0,1,1,Night,0,0,0,0,3,Spring
1,2020-04-18 22:10:08,0.038,large_local,41.0,62.0,29.93,10.0,Calm,Fair,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-18 22:16:42,1.813,Interstate,41.0,62.0,29.82,10.0,NW,Fair,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-19 00:13:38,1.813,Interstate,38.0,73.0,29.85,10.0,W,Fair,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-19 00:10:55,0.0,large_local,35.0,82.0,29.72,10.0,Calm,Fair,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-19 00:10:55,0.0,large_local,35.0,82.0,29.72,10.0,Calm,Fair,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-19 02:57:02,0.944,Beltway,32.0,85.0,29.94,10.0,Calm,Fair,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Spring
1,2020-04-19 05:09:05,0.0,large_local,32.0,100.0,29.65,7.0,Calm,Fair,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Spring
1,2020-04-19 08:56:03,0.091,large_local,50.0,50.0,29.7,10.0,SW,Fair,1,0,0,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2020-04-19 08:56:03,0.091,local,50.0,50.0,29.7,10.0,SW,Fair,0,0,0,0,0,1,0,0,Day,0,0,0,0,2,Spring
1,2020-04-19 08:56:03,0.091,large_local,50.0,50.0,29.7,10.0,SW,Fair,1,0,0,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2020-04-19 08:56:03,0.091,local,50.0,50.0,29.7,10.0,SW,Fair,0,0,0,0,0,1,0,0,Day,0,0,0,0,2,Spring
1,2020-04-19 18:33:28,0.0,Interstate,63.0,39.0,29.62,10.0,SW,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-19 18:33:28,0.0,Interstate,63.0,39.0,29.62,10.0,SW,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-19 21:34:46,1.347,Beltway,53.0,63.0,29.71,10.0,Calm,Fair,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-19 22:30:37,0.0,local,51.0,65.0,29.7,10.0,Calm,Fair,0,1,0,0,0,0,0,1,Night,0,0,0,0,2,Spring
1,2020-04-19 22:30:11,1.347,Beltway,51.0,65.0,29.7,10.0,Calm,Fair,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-19 23:07:09,0.0,Interstate,55.0,82.0,29.75,10.0,SE,Fair,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-19 22:30:37,0.0,local,51.0,65.0,29.7,10.0,Calm,Fair,0,1,0,0,0,0,0,1,Night,0,0,0,0,2,Spring
1,2020-04-20 05:59:52,0.564,local,52.0,80.0,29.47,10.0,NW,Cloudy,0,1,0,0,0,0,0,0,Night,0,0,0,0,1,Spring
1,2020-04-20 05:59:52,0.614,large_local,52.0,80.0,29.47,10.0,NW,Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-20 06:11:48,0.564,local,52.0,80.0,29.47,10.0,NW,Cloudy,0,1,0,0,0,0,0,0,Night,0,0,0,0,1,Spring
1,2020-04-20 06:11:48,0.614,large_local,52.0,80.0,29.47,10.0,NW,Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-20 06:27:48,0.614,large_local,55.0,57.0,29.47,10.0,NE,Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-20 06:27:48,0.564,local,55.0,57.0,29.47,10.0,NE,Cloudy,0,1,0,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2020-04-20 12:01:00,0.0,Interstate,53.0,64.0,28.93,10.0,NW,Fair,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-20 12:01:00,0.0,Interstate,53.0,64.0,28.93,10.0,NW,Fair,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-20 13:28:36,0.0,Interstate,59.0,55.0,29.64,10.0,Calm,Cloudy,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2020-04-20 16:57:57,0.0,Interstate,59.0,59.0,29.64,10.0,SE,Fair,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-20 16:42:47,0.0,Interstate,59.0,59.0,29.64,10.0,SE,Fair,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-20 17:07:49,0.0,Interstate,59.0,59.0,29.64,10.0,SE,Fair,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-20 17:18:05,0.0,Interstate,59.0,59.0,29.64,10.0,SE,Fair,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-20 17:38:23,1.588,Interstate,59.0,44.0,29.07,10.0,NW,Fair,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-20 17:46:49,1.588,Interstate,59.0,44.0,29.07,10.0,NW,Fair,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-20 18:01:46,1.588,Interstate,59.0,44.0,29.07,10.0,NW,Fair,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-20 18:06:26,1.588,Interstate,59.0,44.0,29.07,10.0,NW,Fair,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-20 18:54:17,1.588,Interstate,60.0,44.0,29.07,10.0,W,Fair,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2020-04-20 21:37:53,0.053,large_local,52.0,59.0,29.65,10.0,Calm,Fair,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-20 21:43:50,1.331,large_local,52.0,59.0,29.65,10.0,Calm,Fair,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-20 21:37:53,0.053,large_local,52.0,59.0,29.65,10.0,Calm,Fair,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-20 22:54:18,1.331,large_local,47.0,74.0,29.66,10.0,Calm,Fair,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-21 05:54:23,1.3259999999999998,local,50.0,80.0,29.63,10.0,Variable,Fair,0,0,0,0,0,1,0,0,Night,0,0,0,0,1,Spring
1,2020-04-21 05:55:39,0.08,local,50.0,80.0,29.63,10.0,Variable,Fair,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-21 06:11:11,0.797,local,50.0,80.0,29.63,10.0,Variable,Fair,0,0,0,0,0,0,0,1,Night,0,0,0,0,1,Spring
1,2020-04-21 06:11:11,0.797,local,50.0,80.0,29.63,10.0,Variable,Fair,0,0,0,0,0,0,0,1,Night,0,0,0,0,1,Spring
1,2020-04-21 07:43:02,0.797,local,53.0,77.0,29.61,10.0,SW,Fair,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2020-04-21 07:43:02,0.797,local,53.0,77.0,29.61,10.0,SW,Fair,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2020-04-21 06:45:35,0.797,local,50.0,83.0,29.62,10.0,Variable,Fair,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2020-04-21 06:45:35,0.797,local,50.0,83.0,29.62,10.0,Variable,Fair,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2020-04-21 07:11:25,0.797,local,50.0,83.0,29.62,10.0,Variable,Fair,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2020-04-21 07:11:25,0.797,local,50.0,83.0,29.62,10.0,Variable,Fair,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2020-04-21 07:30:15,0.797,local,53.0,77.0,29.61,10.0,SW,Fair,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2020-04-21 07:30:15,0.797,local,53.0,77.0,29.61,10.0,SW,Fair,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2020-04-21 07:43:02,0.797,local,53.0,77.0,29.61,10.0,SW,Fair,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2020-04-21 07:43:02,0.797,local,53.0,77.0,29.61,10.0,SW,Fair,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2020-04-21 07:58:35,0.797,local,53.0,77.0,29.61,10.0,SW,Fair,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2020-04-21 07:58:35,0.797,local,53.0,77.0,29.61,10.0,SW,Fair,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2020-04-21 08:19:26,0.797,local,53.0,77.0,29.61,10.0,SW,Fair,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2020-04-21 08:19:26,0.797,local,53.0,77.0,29.61,10.0,SW,Fair,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2020-04-21 08:19:26,0.797,local,53.0,77.0,29.61,10.0,SW,Fair,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2020-04-21 08:19:26,0.797,local,53.0,77.0,29.61,10.0,SW,Fair,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2020-04-21 08:59:57,0.0,large_local,54.0,66.0,29.02,10.0,SW,Mostly Cloudy,0,0,0,0,1,0,0,1,Day,0,0,0,0,1,Spring
1,2020-04-21 11:47:53,0.277,large_local,64.0,45.0,28.95,10.0,SW,Mostly Cloudy,0,0,0,0,1,0,0,1,Day,0,0,0,0,1,Spring
1,2020-04-21 09:36:01,0.277,large_local,57.0,59.0,29.0,10.0,SW,Cloudy,0,0,0,0,1,0,0,1,Day,0,0,0,0,1,Spring
1,2020-04-21 10:19:17,0.277,large_local,57.0,59.0,29.0,10.0,SW,Cloudy,0,0,0,0,1,0,0,1,Day,0,0,0,0,1,Spring
1,2020-04-21 10:48:58,0.277,large_local,58.0,53.0,29.0,10.0,SW,Cloudy,0,0,0,0,1,0,0,1,Day,0,0,0,0,1,Spring
1,2020-04-21 11:20:13,0.277,large_local,58.0,53.0,29.0,10.0,SW,Cloudy,0,0,0,0,1,0,0,1,Day,0,0,0,0,1,Spring
1,2020-04-21 11:52:51,0.277,large_local,64.0,45.0,28.95,10.0,SW,Mostly Cloudy,0,0,0,0,1,0,0,1,Day,0,0,0,0,1,Spring
1,2020-04-21 11:55:20,0.277,large_local,64.0,45.0,28.95,10.0,SW,Mostly Cloudy,0,0,0,0,1,0,0,1,Day,0,0,0,0,1,Spring
1,2020-04-21 20:55:58,3.623,large_local,50.0,33.0,29.59,10.0,NW,Fair,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-22 00:39:38,0.637,large_local,39.0,53.0,29.3,10.0,NW,Fair,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Spring
1,2020-04-21 20:55:58,3.623,large_local,50.0,33.0,29.59,10.0,NW,Fair,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2020-04-21 21:43:58,3.623,large_local,47.0,34.0,29.63,10.0,NW,Fair,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
