Distance(mi),Street,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Weather_Condition,Amenity,Crossing,Junction,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset
0.088,large_local,38.0,43.0,29.75,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.096,local,19.0,65.0,29.54,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.7120000000000001,large_local,64.0,94.0,29.09,4.0,NE,Rain,False,False,False,False,False,True,False,False,Day
0.024,Highway,84.0,37.0,29.97,10.0,SW,Fair,False,False,False,False,False,False,False,True,Day
0.46,local,86.9,43.0,30.08,10.0,SW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
1.679,local,76.0,100.0,29.86,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
1.121,Interstate,70.0,20.0,30.01,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
1.331,large_local,56.0,63.0,30.13,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.217,Beltway,73.0,37.0,30.2,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Day
0.433,Highway,70.0,87.0,29.86,9.0,N,Drizzle,False,False,False,False,False,False,False,False,Night
0.366,Highway,64.0,42.0,29.57,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.254,local,32.0,52.0,30.25,10.0,NE,Fair,False,False,False,False,False,False,False,True,Day
0.04,local,74.0,57.0,30.12,10.0,NE,Fair,False,False,False,False,False,False,False,False,Day
0.7390000000000001,local,64.0,73.0,30.33,10.0,N,Mostly Cloudy,False,False,False,False,False,True,False,False,Day
0.327,local,89.0,59.0,29.81,10.0,W,Fair,False,False,False,False,False,False,False,False,Day
3.381,Interstate,68.0,100.0,29.83,2.0,N,Overcast,False,False,True,False,False,False,False,False,Day
0.0,Highway,78.6,49.0,30.04,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.126,local,81.0,57.0,29.87,10.0,E,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.617,Interstate,51.8,82.0,30.03,10.0,SE,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0.405,local,84.0,67.0,29.42,10.0,S,Fair,False,False,False,False,False,False,False,False,Night
1.277,large_local,81.0,52.0,29.76,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.064,local,37.4,41.0,30.08,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.058,Highway,44.0,49.0,30.02,10.0,NW,Fair,False,False,False,False,False,False,False,False,Night
1.955,Interstate,52.0,58.0,29.11,10.0,N,Cloudy,False,False,True,False,False,False,False,False,Night
5.966,Highway,41.0,93.0,30.03,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.063,local,64.0,94.0,29.5,0.75,Calm,Fog,False,False,False,False,False,False,False,False,Night
0.662,Highway,39.0,52.0,30.33,10.0,NW,unknown,False,False,False,False,False,False,False,False,Night
0.055,Interstate,52.0,43.0,29.13,10.0,W,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.16,local,87.8,35.0,30.13,10.0,S,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.142,large_local,42.4,71.0,30.04,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Night
0.0,Beltway,67.0,38.0,29.95,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.654,local,37.0,52.0,30.04,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.443,local,59.0,72.0,29.33,10.0,Calm,Fair,False,True,False,False,False,False,False,False,Night
1.331,large_local,51.0,94.0,29.82,5.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Night
2.5540000000000003,Beltway,61.0,93.0,29.96,10.0,W,Overcast,False,False,True,False,False,False,False,False,Night
0.035,large_local,39.9,60.0,30.22,10.0,NW,Overcast,False,False,False,False,False,False,False,True,Night
1.423,Beltway,76.0,74.0,29.42,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.595,Interstate,50.0,66.0,30.01,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.224,local,70.0,92.0,29.43,10.0,S,Cloudy,False,False,True,False,False,False,False,False,Night
0.0,local,70.0,60.0,30.34,10.0,E,Cloudy,False,False,False,False,False,False,False,True,Day
0.638,large_local,54.0,77.0,30.37,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.096,Highway,82.9,46.0,30.19,10.0,Variable,Clear,False,True,False,False,False,False,False,True,Day
0.043,Interstate,70.0,53.0,29.43,7.0,NW,Cloudy,False,False,False,False,False,False,False,False,Day
3.394,local,66.0,52.0,30.27,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.01,large_local,69.0,77.0,29.83,10.0,S,Fair,False,True,False,False,False,False,False,True,Night
0.387,local,65.0,75.0,29.99,9.0,SE,Fair,False,False,False,False,False,False,False,False,Day
0.285,large_local,43.0,93.0,29.85,1.0,Calm,Cloudy,False,True,False,False,False,False,False,True,Night
4.550000190734863,Interstate,34.0,52.0,29.59,9.0,NW,Snow,False,False,True,False,False,False,False,False,Night
0.775,local,52.0,100.0,29.43,4.0,NE,Cloudy,False,False,False,False,False,True,False,True,Day
0.209,Beltway,29.0,87.0,29.79,10.0,N,Cloudy,False,False,False,False,False,False,False,False,Night
0.02,large_local,45.0,88.0,29.9,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.38,local,75.0,44.0,29.35,10.0,N,Fair,False,True,False,False,False,False,False,True,Day
1.102,local,80.6,70.0,30.11,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.5660000000000001,Highway,33.8,32.0,30.74,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.382,Highway,91.4,46.0,30.2,10.0,SE,Clear,False,False,False,False,False,False,False,False,Day
0.456,large_local,59.0,62.0,29.97,10.0,Calm,Cloudy,False,True,False,False,False,False,False,True,Night
12.289999961853027,local,93.0,41.0,29.08,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.356,Interstate,52.0,93.0,29.75,10.0,E,Cloudy,False,False,False,False,False,False,False,False,Day
0.017,large_local,42.8,100.0,29.52,0.8,Calm,Drizzle,False,False,False,False,False,False,False,True,Night
0.309,local,59.0,94.0,30.11,1.0,Calm,unknown,False,False,False,False,False,False,False,False,Night
0.7170000000000001,large_local,41.7,83.0,29.99,10.0,NW,Clear,False,False,False,False,False,False,False,True,Night
0.195,Beltway,51.6,95.0,29.8,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.463,Highway,28.9,75.0,29.99,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
1.227,Interstate,59.0,59.0,30.08,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.242,large_local,62.1,74.0,29.96,10.0,Calm,Clear,False,True,False,False,False,False,False,False,Night
1.056,local,26.6,59.0,30.65,10.0,N,unknown,False,False,False,False,False,False,False,True,Day
1.632,local,77.0,61.0,29.12,10.0,SW,Fair,False,False,False,False,False,False,False,False,Night
2.926,local,46.0,100.0,30.19,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
3.465,Interstate,66.0,56.0,29.02,10.0,S,Partly Cloudy,False,False,False,False,False,False,False,False,Day
2.333,Interstate,47.0,77.0,30.17,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
0.063,local,64.4,83.0,30.21,10.0,Calm,Clear,False,False,False,False,False,False,False,True,Day
0.0,Interstate,61.0,36.0,29.53,10.0,NE,Fair,False,False,False,False,False,False,False,False,Day
4.199999809265137,Interstate,54.0,51.0,29.63,10.0,Variable,Fair,False,False,False,False,False,False,False,False,Day
0.253,Highway,86.0,44.0,29.83,10.0,W,Fair,False,False,False,False,False,False,False,False,Day
0.528,Interstate,61.0,72.0,29.64,10.0,W,Fair,False,False,False,False,False,False,False,False,Day
0.387,Interstate,83.0,63.0,29.37,10.0,Variable,Fair,False,False,False,False,False,False,False,False,Day
0.044,Interstate,54.0,90.0,29.25,3.0,N,Drizzle,False,False,False,False,False,False,False,False,Day
0.032,large_local,57.0,63.0,29.74,10.0,NE,Fair,False,False,False,False,False,False,False,False,Night
0.003,large_local,50.0,34.0,30.5,10.0,E,Partly Cloudy,False,False,False,False,False,False,False,True,Day
1.134,large_local,36.0,86.0,30.06,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.6759999999999999,local,53.0,100.0,29.61,5.0,NW,Drizzle,False,False,False,False,False,False,False,False,Night
2.1700000762939453,local,34.0,56.0,30.08,10.0,Calm,Mostly Cloudy,False,False,True,False,False,False,False,False,Night
0.506,Interstate,64.0,50.0,30.1,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.045,local,28.4,93.0,30.39,4.0,Variable,Snow,False,False,False,False,False,False,False,False,Day
0.349,Highway,34.0,49.0,30.46,10.0,S,Fair,False,False,True,False,False,False,False,False,Day
0.072,Interstate,39.0,49.0,29.45,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Day
0.029,Highway,62.0,42.0,29.4,10.0,SW,Fair,False,False,False,False,False,False,False,False,Night
0.647,Highway,21.0,80.0,30.33,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.0,Highway,35.6,65.0,30.03,7.0,Calm,Overcast,False,False,False,False,False,False,False,False,Night
3.0699999332427983,Interstate,57.0,55.0,30.1,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.545,Highway,84.0,67.0,29.64,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.617,large_local,72.0,41.0,30.24,10.0,NW,Mostly Cloudy,False,True,False,False,False,False,False,True,Day
0.128,local,84.0,63.0,30.04,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.265,local,41.0,93.0,30.05,3.0,NW,Rain,False,False,True,False,False,False,False,False,Night
0.68,local,71.6,94.0,30.03,7.0,Calm,Overcast,False,False,False,False,True,False,False,False,Day
0.557,local,78.8,61.0,30.07,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.247,Beltway,38.0,99.0,29.38,10.0,W,Drizzle,False,False,True,False,False,False,False,False,Day
0.117,Beltway,47.0,72.0,30.39,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
2.089,Beltway,67.6,76.0,29.99,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.203,local,73.0,29.0,29.56,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.157,local,55.4,29.0,29.92,10.0,E,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.494,Highway,54.0,94.0,29.91,10.0,N,Cloudy,False,False,False,False,False,False,False,False,Night
3.112,Interstate,93.0,38.0,29.9,10.0,NW,unknown,False,False,False,False,False,False,False,False,Day
1.878,Highway,68.0,23.0,30.2,10.0,NW,Cloudy,False,False,True,False,False,False,False,False,Day
0.214,large_local,35.6,100.0,30.38,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.732,Interstate,30.0,96.0,30.04,2.5,SW,Light Freezing Rain,False,False,False,False,False,False,False,False,Day
2.954,Highway,55.0,89.0,30.15,10.0,SE,Overcast,False,False,False,False,False,False,False,False,Night
0.185,Highway,19.0,43.0,30.07,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
1.18,Highway,42.8,93.0,30.47,1.5,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.058,Highway,89.6,33.0,29.85,10.0,NW,Clear,False,False,True,False,False,False,False,False,Day
0.072,local,41.0,61.0,29.75,7.0,W,Snow,True,False,False,False,False,False,False,False,Night
0.878,local,69.8,100.0,30.17,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.098,large_local,51.0,96.0,29.66,0.5,E,Fog,False,False,False,False,False,False,False,False,Night
0.028,local,80.0,67.0,30.07,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.257,Interstate,63.0,94.0,29.66,3.0,Calm,Drizzle,False,False,False,False,False,False,False,False,Night
0.194,Highway,51.1,89.0,29.88,0.5,Variable,Fog,False,False,True,False,False,False,False,False,Day
0.04,local,37.0,100.0,29.83,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
2.682,Highway,23.0,88.0,29.95,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.261,large_local,91.4,43.0,29.94,10.0,S,Clear,False,False,False,False,False,False,False,False,Day
0.187,local,25.0,91.0,30.01,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.2,local,44.6,81.0,30.21,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.8059999999999999,Interstate,87.8,52.0,30.13,10.0,NE,Clear,False,False,True,False,False,False,False,False,Day
0.418,Highway,59.0,88.0,29.73,10.0,SE,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0.0,local,66.0,46.0,30.12,7.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.212,Beltway,33.1,89.0,30.35,4.0,SE,Drizzle,False,False,True,False,False,False,False,False,Day
0.848,Highway,40.0,50.0,30.28,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.967,local,91.0,47.0,29.63,10.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Day
4.341,Interstate,93.0,38.0,29.9,10.0,NW,unknown,False,False,True,False,False,False,False,False,Day
0.0,local,16.5,33.0,30.23,10.0,NW,Clear,False,False,False,False,False,False,False,False,Night
1.95,Interstate,59.0,81.0,29.8,10.0,W,Fair,False,False,False,False,False,False,False,False,Night
0.288,local,84.2,62.0,30.05,10.0,SE,Mostly Cloudy,False,False,False,False,False,True,False,False,Day
0.5489999999999999,large_local,46.4,93.0,29.9,3.0,S,Rain,False,False,False,False,False,False,False,False,Night
0.374,local,52.0,54.0,28.98,10.0,SW,Cloudy,False,False,False,False,False,False,False,True,Night
0.11,local,54.0,100.0,30.07,10.0,Calm,Fair,False,False,False,False,False,False,False,True,Night
0.244,Interstate,65.0,60.0,30.04,10.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
0.085,large_local,84.0,46.0,30.06,10.0,NE,Fair,False,False,False,False,False,False,False,False,Day
0.654,local,38.0,51.0,29.94,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.097,local,81.0,42.0,30.04,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.194,Beltway,56.0,94.0,29.6,10.0,Calm,Cloudy,False,False,True,False,False,False,False,False,Day
0.068,large_local,75.0,33.0,30.18,10.0,Variable,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.191,Interstate,75.0,94.0,29.98,10.0,Calm,Partly Cloudy,False,False,True,False,False,False,False,False,Night
5.210000038146973,local,99.0,39.0,29.36,10.0,S,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.018,local,92.0,48.0,29.94,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,True,Day
0.305,local,94.0,60.0,29.74,10.0,SW,Fair,False,False,False,False,False,True,False,True,Day
7.889999866485598,Highway,34.0,73.0,29.73,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
1.736,Highway,68.0,100.0,29.86,0.2,Calm,Fog,False,False,False,False,False,False,False,False,Night
0.293,Highway,34.0,56.0,30.09,10.0,NW,Windy,False,False,False,False,False,False,False,False,Day
1.08,local,82.0,66.0,29.84,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.393,large_local,81.0,42.0,29.74,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.034,local,88.0,66.0,29.98,10.0,SW,Fair,False,False,False,False,False,False,False,True,Day
0.0,Highway,51.8,94.0,30.14,10.0,Calm,Clear,False,False,False,False,False,False,False,True,Night
0.8240000000000001,Highway,21.2,36.0,30.4,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
1.133,large_local,52.0,87.0,30.09,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.036,local,64.4,73.0,30.0,10.0,W,Clear,False,False,False,False,False,False,False,True,Night
0.047,local,57.0,64.0,29.99,10.0,S,Fair,False,False,False,False,False,False,False,False,Night
0.728,Highway,73.9,52.0,30.0,10.0,NW,Drizzle,False,False,False,False,False,False,False,False,Day
0.042,local,30.0,100.0,29.94,0.19,NE,Windy,False,False,False,False,False,False,False,False,Day
0.649,Highway,78.0,90.0,29.49,1.0,SW,Heavy Rain,False,False,False,False,False,False,False,False,Day
0.219,large_local,75.2,61.0,30.05,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
2.213,Interstate,67.0,17.0,29.31,10.0,NW,Fair,False,False,True,False,False,False,False,False,Day
0.463,large_local,62.1,86.0,30.27,10.0,NE,Overcast,False,False,False,False,False,False,False,False,Day
0.189,large_local,42.8,81.0,29.93,10.0,E,Drizzle,False,False,False,False,False,False,False,False,Night
3.333,Highway,37.9,65.0,30.14,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Night
0.06,Highway,55.0,88.0,29.54,6.0,S,Cloudy,False,False,True,False,False,False,False,False,Day
0.016, Thompson Creek Mall,65.0,54.0,30.02,10.0,S,Fair,False,False,False,False,False,False,False,False,Day
0.247,Beltway,36.0,26.0,30.24,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.079,large_local,73.0,88.0,29.33,7.0,N,Heavy Rain,False,False,False,False,False,True,False,False,Night
0.113,local,71.0,87.0,29.73,10.0,SW,Cloudy,False,True,False,False,False,False,False,True,Day
0.362,large_local,57.2,72.0,30.05,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.099,local,52.0,98.0,29.04,5.0,SE,Cloudy,False,False,False,False,False,False,False,False,Night
0.0,local,46.0,53.0,29.78,10.0,NW,Fair,False,False,False,False,False,False,False,True,Night
0.11,Beltway,41.0,79.0,30.28,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Night
0.8059999999999999,Interstate,49.0,66.0,29.39,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Night
0.343,large_local,36.0,59.0,29.99,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Night
0.16,Interstate,44.1,37.0,30.1,10.0,W,Clear,False,False,True,False,False,False,False,False,Night
1.765,local,63.0,27.0,29.86,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.152,Highway,53.6,100.0,29.77,1.9,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.685,local,63.0,65.0,30.08,9.0,NE,Cloudy,False,False,False,False,False,False,False,False,Day
0.069,local,32.0,93.0,29.36,2.0,N,Fog,False,False,False,False,False,False,False,True,Day
0.404,Interstate,39.0,88.0,30.07,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Night
0.383,Highway,51.8,88.0,29.94,10.0,Calm,Overcast,False,False,False,False,False,False,False,True,Night
0.281,Interstate,73.0,100.0,29.82,5.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
0.028,Highway,30.0,93.0,29.9,0.63,NE,Snow,False,False,False,False,False,False,False,False,Day
0.307,local,79.0,83.0,29.73,10.0,W,Fair,False,False,False,False,False,False,False,False,Night
0.031,local,39.0,100.0,29.29,7.0,N,Rain,False,False,False,False,False,False,False,False,Night
0.242,Interstate,79.0,94.0,29.88,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.143,Highway,66.0,64.0,29.86,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
7.697999999999999,Interstate,73.0,84.0,29.82,3.0,N,Drizzle,False,False,True,False,False,False,False,False,Day
0.463,large_local,81.0,74.0,29.5,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
1.263,Interstate,54.0,53.0,29.89,8.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.841,Interstate,75.0,84.0,30.0,10.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.001,local,75.2,31.0,30.38,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
1.5930000000000002,Beltway,59.0,93.0,29.71,10.0,S,Cloudy,False,False,False,False,False,False,False,False,Night
0.431,Interstate,44.1,96.0,30.37,8.0,SE,Overcast,False,False,True,False,False,False,False,False,Day
0.085,local,54.0,100.0,29.61,5.0,NE,Cloudy,False,True,False,False,False,False,False,True,Day
0.0,large_local,30.4,55.0,29.97,10.0,W,Clear,False,True,False,False,False,False,False,True,Night
0.154,Beltway,54.0,59.0,30.06,10.0,SE,Fair,False,False,False,False,False,False,False,False,Night
0.648,local,49.0,44.0,29.77,10.0,SE,Cloudy,False,True,False,False,False,False,False,True,Day
0.103,Highway,86.0,65.0,29.68,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.248,large_local,71.1,91.0,30.17,7.0,NE,Overcast,False,False,False,False,False,False,False,False,Day
0.022,local,46.4,46.0,30.38,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Day
0.648,large_local,86.0,43.0,30.07,10.0,NW,Clear,False,False,False,False,False,False,False,True,Day
1.3259999999999998,local,50.0,80.0,29.63,10.0,Variable,Fair,False,False,False,False,False,True,False,False,Night
1.107,local,35.6,52.0,29.86,10.0,W,Clear,False,False,False,False,False,False,False,True,Day
0.347,local,63.0,81.0,30.36,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.615,local,93.0,32.0,30.0,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.085,Beltway,72.0,83.0,29.33,10.0,S,Windy,False,False,False,False,False,False,False,False,Day
0.194,Beltway,62.0,94.0,30.01,10.0,Calm,Cloudy,False,False,True,False,False,False,False,False,Day
0.034,large_local,35.1,72.0,30.22,9.0,NE,Overcast,False,False,False,False,False,False,False,False,Day
0.4320000000000001,Interstate,28.0,93.0,30.21,1.0,N,Cloudy,False,False,False,False,False,False,False,False,Day
0.032,large_local,51.8,62.0,29.89,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.054,large_local,66.0,57.0,29.94,10.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.256,Intercounty Conn E,30.0,93.0,29.65,1.0,E,Snow,False,False,False,False,False,False,False,False,Day
1.2009999999999998,local,73.8,87.0,30.15,10.0,NE,Overcast,False,False,False,False,False,False,False,True,Day
0.023,local,52.0,94.0,30.09,10.0,Calm,Fair,False,False,False,False,False,True,False,False,Night
2.509,Interstate,84.2,70.0,30.3,6.0,Calm,Haze,False,False,False,False,False,False,False,False,Day
0.057,Highway,23.0,86.0,29.92,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.04,Interstate,59.0,67.0,30.17,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Day
0.351,local,39.2,70.0,30.49,10.0,Calm,Scattered Clouds,False,True,False,False,False,False,False,True,Day
3.002,Interstate,30.2,93.0,30.28,4.0,SE,Snow,False,False,True,False,False,False,False,False,Day
0.069,local,54.0,35.0,29.55,10.0,SW,Fair,False,False,False,False,False,False,False,True,Day
2.700000047683716,Beltway,51.0,32.0,29.95,10.0,W,Fair,False,False,True,False,False,False,False,False,Night
0.144,large_local,55.4,82.0,29.99,10.0,SW,Scattered Clouds,False,False,False,False,False,False,False,False,Night
0.016,local,38.0,53.0,29.89,10.0,NW,Cloudy,False,False,False,False,False,False,False,True,Day
1.5930000000000002,Beltway,42.0,92.0,30.3,2.0,N,Drizzle,False,False,False,False,False,False,False,False,Day
0.14,large_local,33.8,75.0,30.08,10.0,NW,unknown,False,False,False,False,False,False,False,False,Day
0.379,local,62.6,82.0,30.12,10.0,SE,Scattered Clouds,False,True,False,False,False,False,False,True,Night
0.096,Highway,32.0,93.0,29.85,2.0,NE,Fog,False,False,False,False,False,False,False,False,Day
0.218,Beltway,36.0,81.0,30.58,10.0,N,Fair,False,False,False,False,False,False,False,False,Night
0.046,local,48.0,62.0,29.6,10.0,NW,Mostly Cloudy,False,True,False,False,False,False,False,False,Day
0.024,Highway,82.0,58.0,30.18,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.242,large_local,91.0,47.0,29.98,10.0,W,Fair,False,False,False,False,False,False,False,False,Day
0.128,local,69.4,86.0,29.78,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0.134,large_local,44.0,55.0,28.98,10.0,NW,Cloudy,False,False,False,False,False,False,False,False,Day
0.3670000000000001,large_local,50.7,86.0,30.09,10.0,NE,Overcast,False,True,False,False,False,False,False,True,Day
0.05,local,72.0,100.0,29.62,7.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.212,Interstate,48.0,87.0,30.21,10.0,NW,Cloudy,False,False,False,False,False,False,False,False,Day
11.489999771118164,Interstate,79.0,42.0,29.92,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.074,local,58.0,93.0,29.92,10.0,Calm,Cloudy,False,False,False,False,False,False,False,True,Day
0.02,large_local,64.4,45.0,30.0,10.0,SE,Clear,False,False,False,False,False,False,False,False,Day
4.232,large_local,88.0,37.0,30.1,10.0,W,Scattered Clouds,False,False,False,False,False,False,False,False,Day
1.0490000000000002,local,69.8,100.0,30.06,4.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,local,88.0,46.0,30.01,10.0,NW,unknown,False,False,False,False,False,False,False,False,Day
0.029,Beltway,60.0,80.0,29.82,10.0,S,Windy,False,False,True,False,False,False,False,False,Day
0.517,large_local,39.0,82.0,30.36,10.0,NE,Cloudy,False,True,False,False,False,False,False,False,Night
0.19,local,71.6,69.0,29.8,10.0,SW,Overcast,False,False,False,False,False,False,False,False,Day
0.241,Interstate,34.0,93.0,30.16,5.0,N,Snow,False,False,False,False,False,False,False,False,Day
0.036,local,96.8,47.0,30.18,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.038,local,49.0,50.0,30.3,10.0,SW,Fair,False,False,False,False,False,False,False,True,Night
0.403,Interstate,48.0,51.0,29.73,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.993,local,64.4,37.0,29.68,10.0,W,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.7070000000000001,local,62.6,100.0,29.7,7.0,SE,Drizzle,False,False,False,False,False,False,False,True,Day
0.018,local,34.0,41.0,30.12,10.0,NW,Windy,False,False,False,False,False,False,False,True,Day
0.156,local,71.6,60.0,30.16,10.0,SW,Clear,False,False,False,False,False,False,False,False,Night
3.185,Interstate,33.8,60.0,29.66,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.388,local,70.0,67.0,29.8,10.0,NE,Cloudy,False,False,False,False,False,False,False,False,Day
1.937,Highway,52.0,80.0,29.83,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.334,local,61.0,34.0,30.48,10.0,N,Fair,False,False,False,False,False,False,False,False,Day
0.597,local,44.1,58.0,30.29,10.0,N,Overcast,False,True,False,False,False,False,False,False,Night
0.181,Highway,30.0,93.0,29.9,0.63,NE,Snow,False,False,False,False,False,False,False,True,Day
2.485,Beltway,72.0,28.0,30.05,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.121,Highway,32.0,83.0,30.58,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Day
0.244,local,73.0,51.0,30.01,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.997,Interstate,39.2,70.0,30.21,10.0,W,Clear,False,False,False,False,False,False,False,False,Night
5.400000095367432,local,64.0,34.0,29.56,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.004,local,75.2,53.0,30.16,10.0,N,Mostly Cloudy,False,False,False,False,False,False,False,True,Day
0.192,large_local,68.0,88.0,29.96,5.0,Calm,Fair,False,True,False,False,True,False,False,False,Night
0.605,local,80.1,81.0,29.87,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
