Distance(mi),Street,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Weather_Condition,Amenity,Crossing,Junction,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset
0.0,Interstate,79.0,83.0,30.08,10.0,SE,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Beltway,56.0,33.0,30.18,10.0,NW,Fair,False,False,False,False,False,False,False,False,Night
0.0,large_local,43.0,61.0,29.56,10.0,W,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,50.0,57.0,30.57,10.0,NE,Overcast,False,False,False,False,False,False,False,False,Day
0.01,local,54.3,93.0,29.94,10.0,NE,Overcast,False,False,False,False,False,False,False,False,Night
0.0,local,33.8,100.0,29.73,7.0,N,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Highway,67.0,52.0,29.63,10.0,Variable,Fair,False,False,False,False,False,False,False,False,Day
0.0,Beltway,71.0,93.0,29.87,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,81.0,70.0,29.73,10.0,W,Fair,False,False,False,False,False,False,False,False,Night
0.0,Interstate,89.6,8.0,30.08,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
1.3400000333786009,Beltway,69.1,68.0,29.84,10.0,S,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,Interstate,73.4,94.0,29.82,3.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Beltway,75.0,76.0,30.09,10.0,NE,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,70.0,90.0,29.98,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Highway,75.2,94.0,29.97,7.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
1.086,Interstate,38.5,52.0,30.02,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.0,Beltway,39.0,32.0,30.16,10.0,NW,Fair,False,False,False,False,False,False,False,False,Night
0.0099999997764825,Interstate,63.0,90.0,29.81,6.0,NW,Drizzle,False,False,False,False,False,False,False,False,Day
0.0,Highway,45.0,60.0,29.63,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.0,Interstate,28.0,76.0,30.26,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Night
0.0,Interstate,82.9,42.0,30.01,10.0,SW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,large_local,71.0,75.0,29.34,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,85.0,40.0,29.38,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.058,large_local,32.2,33.0,30.16,10.0,Calm,Clear,False,True,False,False,False,False,False,False,Night
0.0,Highway,75.9,67.0,30.18,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.01,Beltway,27.9,29.0,30.01,10.0,NW,Clear,False,False,False,False,False,False,False,False,Night
0.01,Interstate,53.6,44.0,29.77,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Night
0.0,Interstate,55.0,82.0,29.62,5.0,NW,Rain,False,False,True,False,False,False,False,False,Day
0.0,Interstate,46.0,73.0,30.1,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Night
0.0,Interstate,70.0,71.0,30.09,10.0,Variable,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Highway,63.0,54.0,29.74,10.0,Variable,Cloudy,False,False,True,False,False,False,False,False,Day
0.01,Beltway,69.1,84.0,30.06,10.0,NE,Scattered Clouds,False,False,False,False,False,False,False,False,Night
4.880000114440918,local,75.0,78.0,29.82,10.0,N,Thunderstorms,False,False,False,False,False,False,False,False,Day
0.0,local,66.9,93.0,30.06,4.0,NE,Drizzle,False,False,True,False,False,False,False,False,Day
0.0,large_local,44.6,57.0,29.74,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.01,Interstate,39.2,81.0,29.82,10.0,SE,Mostly Cloudy,False,False,True,False,False,False,False,False,Night
0.221,local,48.2,93.0,29.94,10.0,Calm,Scattered Clouds,True,False,False,False,False,False,False,True,Night
0.0,Highway,32.0,93.0,29.99,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Night
0.0,Interstate,79.0,42.0,29.86,8.0,W,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,46.4,43.0,30.12,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,73.0,87.0,29.65,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.01,large_local,41.0,65.0,30.27,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Night
1.558,Interstate,78.8,74.0,30.08,10.0,S,Scattered Clouds,False,False,False,False,False,False,False,False,Night
0.0,Highway,32.0,100.0,30.04,1.0,NE,Rain,False,False,False,False,False,False,False,False,Day
0.0,local,83.7,50.0,30.02,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.128,local,37.4,70.0,30.05,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Night
2.309999942779541,large_local,59.5,52.0,29.91,10.0,S,Clear,False,False,True,False,False,False,False,False,Day
0.01,Interstate,48.2,87.0,29.93,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Interstate,59.0,46.0,30.22,10.0,NE,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,large_local,76.0,79.0,29.83,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,42.0,17.0,30.16,10.0,NE,Cloudy,False,False,False,False,False,False,False,False,Night
0.7659999999999999,Highway,83.0,67.0,30.05,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.01,Beltway,39.2,49.0,29.85,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.251,large_local,28.0,75.0,30.17,10.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,True,Day
0.0,Beltway,46.0,31.0,29.78,10.0,W,Fair,False,False,False,False,False,False,False,False,Night
0.057,large_local,69.8,88.0,30.13,10.0,E,Scattered Clouds,False,False,False,False,False,False,False,False,Night
0.0,Interstate,89.0,52.0,29.75,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,local,50.0,35.0,29.9,10.0,SE,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Highway,84.0,34.0,29.93,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,45.0,100.0,29.95,2.0,NW,Drizzle,False,False,False,False,False,False,False,False,Night
0.411,Interstate,45.0,82.0,30.19,8.0,E,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Highway,46.4,100.0,30.37,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.0,local,51.8,58.0,30.46,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
3.214,Interstate,68.0,93.0,29.87,1.0,Variable,Fog,False,False,False,False,False,False,False,False,Day
0.0,Highway,50.0,82.0,30.04,10.0,E,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Highway,73.4,100.0,29.81,7.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,Day
1.276,Highway,32.0,73.0,30.57,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Highway,62.1,90.0,29.91,7.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0.01,local,64.4,49.0,30.35,10.0,E,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.277,large_local,67.0,76.0,29.8,10.0,E,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,71.6,69.0,30.0,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.612,Beltway,41.0,57.0,29.39,10.0,NW,Fair,False,False,False,False,False,False,False,False,Night
0.0,Highway,33.8,100.0,30.08,3.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
0.052,local,82.0,56.0,29.95,10.0,NE,Mostly Cloudy,False,True,False,False,False,False,False,True,Day
0.0,Interstate,67.0,79.0,29.69,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.0,Highway,65.0,85.0,29.85,10.0,NW,Fair,False,False,False,False,False,False,False,False,Night
0.0,Beltway,34.3,46.0,29.8,10.0,NW,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0.0,Interstate,75.2,100.0,30.28,7.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,large_local,50.0,100.0,29.51,4.0,S,Rain,False,False,False,False,False,False,False,False,Day
0.315,large_local,73.0,90.0,29.84,10.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
2.251,Highway,50.0,54.0,30.17,10.0,NW,Clear,False,False,False,False,False,False,False,False,Night
0.01,large_local,64.0,60.0,29.8,10.0,S,Overcast,False,False,False,False,False,False,False,False,Day
0.01,large_local,39.2,56.0,30.46,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,True,Day
0.0,local,46.4,93.0,29.77,10.0,SE,Clear,False,False,False,False,False,False,False,False,Night
0.0,Beltway,76.1,90.0,29.92,7.0,SE,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Highway,81.0,62.0,30.06,10.0,S,Fair,False,True,False,False,False,False,False,True,Day
0.01,large_local,46.4,57.0,29.86,10.0,SW,Overcast,False,False,False,False,False,False,False,False,Day
0.0,large_local,45.0,90.0,29.81,6.0,Calm,Drizzle,False,False,False,False,False,False,False,False,Day
0.0,large_local,50.0,100.0,29.92,4.0,N,Drizzle,False,False,False,False,False,False,False,True,Night
0.7390000000000001,large_local,34.0,50.0,29.74,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,70.0,100.0,29.92,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.0,Interstate,46.4,100.0,30.12,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.0,Interstate,21.0,68.0,30.65,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.01,Interstate,35.6,93.0,29.54,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Interstate,78.8,54.0,30.07,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.0,Interstate,48.2,100.0,29.57,1.2,E,Drizzle,False,False,False,False,False,False,False,False,Day
0.01,large_local,46.4,46.0,30.04,10.0,NW,Scattered Clouds,False,False,True,False,False,False,False,False,Night
0.0,large_local,84.0,62.0,29.39,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0099999997764825,Interstate,48.2,93.0,30.42,4.0,Variable,Overcast,False,False,False,False,False,False,False,False,Day
0.038,large_local,41.0,62.0,29.93,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.0,large_local,32.0,93.0,30.33,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Night
0.0,large_local,75.0,59.0,29.83,10.0,N,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,77.0,65.0,30.05,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.01,large_local,50.0,47.0,30.21,10.0,SE,Overcast,False,False,False,False,False,False,False,False,Day
0.31,Highway,45.7,34.0,30.02,10.0,Calm,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0.0,Beltway,73.0,73.0,30.05,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
2.5199999809265137,Interstate,88.0,53.0,29.73,10.0,Variable,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Beltway,71.0,75.0,29.7,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,67.0,90.0,29.73,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.508,Beltway,28.0,81.0,30.14,9.0,NE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,54.0,100.0,29.02,5.0,SW,Rain,False,False,False,False,False,False,False,False,Day
0.0,Highway,72.3,83.0,30.06,3.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,84.2,55.0,30.07,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.149,local,60.8,59.0,29.9,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.0,Interstate,63.0,97.0,30.06,9.0,NE,Overcast,False,False,False,False,False,False,False,False,Day
0.0,large_local,78.8,79.0,30.09,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.0,Interstate,73.4,88.0,30.13,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Highway,52.0,44.0,29.91,10.0,NW,Fair,False,False,True,False,False,False,False,False,Day
0.0,Beltway,44.0,91.0,30.3,10.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Beltway,66.0,87.0,30.02,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,30.9,76.0,30.41,9.0,NE,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Interstate,48.2,71.0,29.87,10.0,SE,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0.0,large_local,51.0,89.0,29.44,7.0,NW,Cloudy,False,False,False,False,False,False,False,False,Night
0.0,large_local,45.0,53.0,30.13,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,82.4,54.0,30.15,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,46.4,66.0,30.4,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,True,Day
0.0,large_local,25.0,81.0,29.5,2.0,N,Snow,False,False,False,False,False,False,False,False,Day
0.0,Interstate,62.1,84.0,29.99,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Night
1.5730000000000002,Interstate,50.0,35.0,29.98,10.0,S,Fair,False,False,False,False,False,False,False,False,Night
6.0,large_local,50.0,63.0,30.13,10.0,W,Clear,False,False,False,False,False,False,False,False,Night
0.0,local,64.4,94.0,30.15,4.0,E,Drizzle,False,False,False,False,False,False,False,False,Day
0.0,Interstate,84.0,64.0,29.24,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.581,Beltway,56.7,40.0,29.89,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.0,Interstate,82.4,66.0,29.93,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Highway,87.8,49.0,30.05,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.0,Interstate,30.0,82.0,29.29,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Interstate,89.6,79.0,29.93,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,43.0,68.0,30.46,10.0,SE,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Interstate,72.0,97.0,29.47,4.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.0,Highway,41.0,65.0,30.43,10.0,SE,Clear,False,False,False,False,False,False,False,False,Day
0.0,large_local,19.4,28.0,30.58,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0.01,local,36.7,38.0,30.4,10.0,W,Clear,False,False,False,False,False,False,False,False,Day
0.01,Beltway,56.1,57.0,29.51,10.0,NW,Clear,False,False,True,False,False,False,False,False,Day
0.0,Highway,68.0,88.0,29.64,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.0,local,86.0,35.0,29.94,10.0,SE,Scattered Clouds,False,False,False,False,False,False,False,True,Day
1.787,Interstate,69.1,96.0,30.22,7.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Interstate,55.0,86.0,29.87,10.0,NE,Cloudy,False,False,True,False,False,False,False,False,Day
2.3399999141693115,Highway,52.0,67.0,30.47,10.0,N,Cloudy,False,False,False,False,False,False,False,False,Night
0.087,large_local,82.0,44.0,29.79,10.0,S,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,41.0,40.0,29.97,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.0,large_local,66.2,100.0,29.98,2.0,NE,Heavy Rain,False,False,False,False,False,False,False,False,Day
0.0,large_local,41.0,49.0,29.46,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Highway,63.0,55.0,29.99,10.0,Calm,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0.0,Interstate,50.0,37.0,30.09,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
1.689,Interstate,61.0,48.0,29.83,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.01,Beltway,45.7,41.0,29.69,10.0,W,Clear,False,False,True,False,False,False,False,False,Night
0.0,large_local,61.0,54.0,30.08,10.0,S,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
1.675,Interstate,52.7,72.0,30.25,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Night
0.0,Interstate,64.0,50.0,29.45,10.0,NE,Fair,False,False,False,False,False,False,False,False,Day
0.0,local,64.0,73.0,30.02,10.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Beltway,42.3,88.0,30.56,10.0,NE,Overcast,False,False,True,False,False,False,False,False,Night
0.584,local,35.0,70.0,29.53,10.0,NW,Fair,False,False,False,False,False,False,False,False,Night
0.0,large_local,52.0,47.0,30.21,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.01,local,39.2,56.0,29.98,10.0,NW,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0.0,Interstate,82.0,60.0,29.92,10.0,SE,Fair,False,False,True,False,False,False,False,False,Day
0.0,Interstate,61.0,88.0,30.2,7.0,E,Drizzle,False,False,False,False,False,False,False,False,Day
0.0,Beltway,64.0,18.0,29.79,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.01,local,71.8,30.0,29.88,10.0,W,Clear,False,False,False,False,False,False,False,False,Day
0.0,Beltway,49.5,34.0,29.6,10.0,W,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0.0,Interstate,44.1,79.0,29.52,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Interstate,66.9,79.0,30.28,10.0,N,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.245,local,28.2,78.0,30.09,10.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
12.31999969482422,Interstate,59.0,75.0,30.21,10.0,N,Clear,False,False,False,False,False,False,False,False,Day
0.0,large_local,65.3,72.0,30.15,10.0,NE,Overcast,False,False,True,False,False,False,False,False,Day
0.0,Highway,32.0,96.0,30.26,10.0,E,Overcast,False,False,False,False,False,False,False,True,Day
0.0,Interstate,79.0,83.0,29.86,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,large_local,56.0,94.0,29.78,10.0,SW,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,55.0,100.0,29.81,3.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Night
0.01,Highway,39.9,59.0,30.48,10.0,SW,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Highway,43.0,82.0,29.69,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.0,large_local,61.0,52.0,29.67,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.01,local,23.0,59.0,30.38,10.0,NW,Clear,False,False,True,False,False,False,False,False,Night
0.0,Beltway,46.0,85.0,29.8,10.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Highway,41.5,63.0,29.94,7.0,SW,Overcast,False,False,False,False,False,False,False,False,Night
0.0,Interstate,81.0,72.0,30.0,10.0,S,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0.289,Highway,55.0,64.0,29.88,10.0,SE,Clear,False,False,False,False,False,False,False,False,Day
0.119999997317791,local,33.0,93.0,29.78,1.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
0.01,local,19.4,74.0,30.58,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Night
0.0,large_local,55.4,94.0,29.96,1.2,W,unknown,False,False,False,False,False,False,False,False,Day
0.809,Beltway,39.7,68.0,30.17,10.0,S,Clear,False,False,False,False,False,False,False,False,Day
0.0,Interstate,69.8,78.0,30.11,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.0,Interstate,90.0,55.0,30.08,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,32.0,96.0,30.27,4.0,E,Light Freezing Rain,False,False,False,False,False,False,False,False,Night
2.509999990463257,large_local,51.0,24.0,30.36,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.0,Beltway,68.0,75.0,29.52,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,55.0,100.0,29.82,1.0,NE,Heavy Rain,False,False,False,False,False,False,False,False,Day
0.66,Interstate,68.0,56.0,30.04,10.0,W,Clear,False,False,False,False,False,False,False,False,Night
0.404,Highway,73.0,61.0,29.98,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,77.0,54.0,29.99,10.0,SW,Scattered Clouds,False,False,False,False,False,False,False,False,Night
0.063,Highway,82.9,74.0,30.0,10.0,SE,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,Interstate,57.0,93.0,29.38,2.0,SW,Drizzle,False,False,False,False,False,False,False,False,Day
0.0,Interstate,28.0,100.0,30.36,1.0,Calm,Snow and Sleet,False,False,True,False,False,False,False,False,Day
0.0,Interstate,89.6,59.0,29.98,10.0,SE,Partly Cloudy,False,False,True,False,False,False,False,False,Day
0.01,large_local,57.9,78.0,29.65,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Night
0.0,Beltway,91.0,41.0,29.93,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.0,Highway,79.9,68.0,29.92,10.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,local,37.0,32.0,29.92,9.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Beltway,72.0,53.0,29.9,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Beltway,74.0,27.0,29.99,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.0,Beltway,92.0,54.0,29.97,6.0,SE,Haze,False,False,False,False,False,False,False,False,Day
0.0,large_local,42.0,62.0,30.19,10.0,S,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.01,Highway,62.6,100.0,29.91,5.0,Calm,Overcast,False,False,True,False,False,False,False,False,Day
0.187,Beltway,73.8,29.0,29.87,10.0,NW,Clear,False,False,True,False,False,False,False,False,Day
0.0,large_local,62.1,67.0,30.1,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0.0,Highway,51.8,100.0,30.11,1.5,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0.0,local,52.0,94.0,29.68,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.0,Highway,60.0,64.0,30.09,10.0,NE,Cloudy,False,False,False,False,False,False,False,False,Night
0.01,local,62.6,45.0,29.69,10.0,NW,unknown,False,False,False,False,False,False,False,False,Day
0.0,Interstate,86.0,51.0,29.89,7.0,E,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.01,Highway,71.6,78.0,29.69,7.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,46.0,50.0,30.08,10.0,W,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.01,Highway,78.8,47.0,30.16,10.0,SW,Overcast,False,False,False,False,False,False,False,False,Day
0.0,large_local,69.8,82.0,30.12,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Night
0.384,local,78.8,47.0,29.97,10.0,W,Clear,False,False,False,False,False,False,False,False,Day
0.602,Highway,24.8,43.0,30.49,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.0,Interstate,78.1,76.0,30.12,10.0,S,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Interstate,61.0,93.0,29.75,1.0,SE,Drizzle,False,False,False,False,False,False,False,False,Day
0.0,local,26.6,64.0,30.84,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Day
0.052,large_local,59.0,96.0,29.79,10.0,SW,Overcast,False,False,False,False,False,False,False,False,Day
0.0,local,32.0,100.0,30.29,4.0,Calm,Overcast,False,False,True,False,False,False,False,False,Night
0.0,Interstate,53.1,96.0,29.78,5.0,NE,Drizzle,False,False,False,False,False,False,False,False,Day
0.0,Highway,41.0,79.0,29.72,10.0,SW,Fair,False,False,False,False,False,False,False,False,Night
0.0,local,79.3,59.0,30.05,10.0,Calm,Clear,False,True,False,False,False,False,False,False,Day
0.01,Beltway,46.4,62.0,30.11,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.8,Highway,64.8,24.0,30.2,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.0,Interstate,81.5,60.0,29.88,10.0,SE,Clear,False,False,False,False,False,False,False,False,Day
0.264,Interstate,86.0,57.0,30.04,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,64.0,88.0,29.88,10.0,W,Fair,False,False,False,False,False,False,False,False,Day
0.01,Beltway,23.4,77.0,30.38,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.256,Interstate,65.0,93.0,29.48,10.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
3.588,Interstate,73.0,33.0,30.09,10.0,W,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.094,local,60.1,36.0,30.39,10.0,NW,Clear,False,True,False,False,False,False,False,True,Day
0.0,Highway,84.0,41.0,29.8,10.0,N,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Highway,74.8,62.0,29.94,10.0,N,Partly Cloudy,False,False,False,False,False,False,False,False,Day
1.095,Interstate,55.0,51.0,30.01,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,local,50.0,57.0,30.09,10.0,S,Clear,False,False,False,False,False,False,False,False,Night
0.8170000000000001,Interstate,21.9,63.0,30.71,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
1.193,Highway,57.4,72.0,30.08,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.0,Interstate,12.0,67.0,30.68,10.0,SW,Partly Cloudy,False,False,True,False,False,False,False,False,Night
0.0,Interstate,66.0,88.0,29.55,10.0,SW,Cloudy,False,False,False,False,False,False,False,False,Day
0.01,Interstate,41.0,55.0,30.12,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Interstate,66.9,100.0,30.09,0.2,Variable,Heavy Rain,False,False,False,False,False,False,False,False,Day
0.0,Interstate,75.2,91.0,30.03,7.0,Calm,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0.0,Highway,77.0,54.0,30.12,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Highway,75.0,73.0,29.71,10.0,Variable,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0099999997764825,large_local,35.6,100.0,30.06,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.0,Highway,82.0,82.0,30.02,9.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Beltway,49.0,94.0,30.02,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Day
0.0,Interstate,66.2,94.0,30.18,10.0,E,Mostly Cloudy,False,False,True,False,False,False,False,False,Night
1.086,Interstate,26.6,29.0,30.45,10.0,SW,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Highway,30.0,86.0,30.31,10.0,SE,Fair,False,False,False,False,False,False,False,False,Night
0.0,Interstate,75.0,89.0,30.05,10.0,SE,Cloudy,False,False,False,False,False,False,False,False,Day
