Distance(mi),County,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Season,Snow_Ice,Low_Vis_Weather,Rainy,Qty_Slowing_Elements,Freezing
0.098,Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,1,0,0
0.028,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.257,Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,1,0,0
0.194,Anne Arundel,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Winter,0,0,0,1,0
0.04,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
2.682,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,1
0.261,Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.187,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
0.2,St Marys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
0.8059999999999999,Montgomery,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Summer,0,0,0,1,0
0.418,Montgomery,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Fall,0,0,0,1,0
0.091,Cecil,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Winter,0,1,0,1,0
0.047,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,1,0,0,0
0.0,Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,0,0,0,0
0.212,Prince Georges,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Winter,0,0,1,1,1
0.967,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
4.341,Howard,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Fall,0,0,0,1,0
1.95,Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
0.302,Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,1,0,0,0
5.210000038146973,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,0,1,0,0
0.288,Baltimore,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Summer,0,0,0,1,0
0.5489999999999999,Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,1,0,0
0.374,Carroll,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Winter,0,0,0,1,0
0.11,Howard,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fall,0,0,0,1,0
0.244,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.092,Baltimore City,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Winter,0,1,0,2,1
0.085,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.654,Charles,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
0.097,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.194,Montgomery,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Winter,0,0,0,1,0
0.068,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.191,Prince Georges,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Summer,0,0,0,1,0
5.210000038146973,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.018,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Summer,0,0,0,1,0
0.305,Cecil,0,0,0,1,0,0,0,0,0,1,0,1,0,1,Summer,0,0,0,3,0
7.889999866485598,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1.736,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer,0,0,0,0,0
0.293,Caroline,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
1.08,Dorchester,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.393,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.034,Caroline,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Summer,0,0,0,1,0
0.0,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Spring,0,0,0,1,0
0.8240000000000001,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
1.133,Charles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
0.036,Montgomery,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Summer,0,0,0,1,0
0.047,Queen Annes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
0.728,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,1,0,0
0.235,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,1,0,0,0
0.042,Queen Annes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,1,0,0,0,1
0.025,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,1,0,0,0
0.649,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,1,0,0
0.219,Dorchester,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
2.213,Washington,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Spring,0,0,0,1,0
0.463,Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.181,Baltimore City,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Winter,0,1,0,1,0
0.189,Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,1,0,0
3.333,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
0.06,Frederick,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Spring,0,0,0,1,0
1.2100000381469729,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,1,0,0,0
0.247,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,1
0.079,Carroll,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Summer,0,0,1,1,0
0.113,Anne Arundel,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Summer,0,0,0,2,0
2.385,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,1,0,0,1
0.362,Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.099,Allegany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
2.8199999332427983,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,1,0,0,0
0.0,Frederick,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Spring,0,0,0,1,0
0.11,Montgomery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fall,0,0,0,1,0
1.7519999999999998,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,1,0,0,0
0.8059999999999999,Montgomery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fall,0,0,0,1,0
0.16,Washington,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Winter,0,0,0,1,0
1.765,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.152,Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
0.685,Charles,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.069,Frederick,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Winter,0,0,0,1,1
0.404,Prince Georges,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Winter,0,0,0,1,0
0.429,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,1,0,0,0
0.383,Dorchester,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Spring,0,0,0,1,0
0.22,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,1,1,0,0
0.281,Cecil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.028,Caroline,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,1,0,0,0,1
0.018,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.242,Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.143,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
7.697999999999999,Washington,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Fall,0,0,1,1,0
0.463,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1.263,Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
0.841,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer,0,0,0,0,0
0.431,Baltimore,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Winter,0,0,0,1,0
0.066,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer,0,1,0,0,0
0.085,Frederick,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Fall,0,0,0,2,0
0.0,Montgomery,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Fall,0,0,0,2,1
0.154,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,0,0,0,0
0.648,Howard,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,0,2,0
0.103,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.248,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.022,Montgomery,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Winter,0,0,0,1,0
0.958,Prince Georges,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Spring,0,1,0,1,0
0.648,Frederick,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Fall,0,0,0,1,0
1.737,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,1,0,0,0
0.221,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer,0,1,0,0,0
1.3259999999999998,Anne Arundel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spring,0,0,0,1,0
1.107,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Fall,0,0,0,1,1
0.347,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
0.615,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.085,Dorchester,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.194,Montgomery,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Fall,0,0,0,1,0
0.034,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,1
0.4320000000000001,Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
0.219,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,1,0,0,0
1.088,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,1,0,0,0
0.054,Kent,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
1.2009999999999998,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Fall,0,0,0,1,0
0.023,Calvert,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Fall,0,0,0,1,0
2.509,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.057,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
0.04,Anne Arundel,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Fall,0,0,0,1,0
0.351,Carroll,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Fall,0,0,0,2,0
3.002,Baltimore,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Winter,1,0,0,1,1
0.069,Carroll,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,0,1,0
2.700000047683716,Montgomery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fall,0,0,0,1,0
0.144,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
0.016,Cecil,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Winter,0,0,0,1,1
0.379,Montgomery,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Fall,0,0,0,2,0
0.096,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
0.218,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1.2100000381469729,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,1,0,0,0
0.046,Kent,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,1,0
0.024,Talbot,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.242,Wicomico,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1.774,Queen Annes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,1,0,0,0
0.128,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.134,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
0.3670000000000001,Prince Georges,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,0,2,0
0.889,Baltimore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Spring,0,1,0,1,0
0.0,Baltimore,0,0,1,0,0,0,0,0,1,0,0,1,0,1,Fall,0,1,0,2,0
0.212,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
11.489999771118164,Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.074,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Fall,0,0,0,1,0
0.02,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
4.232,Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
1.0490000000000002,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.029,Prince Georges,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Winter,0,0,0,1,0
0.19,St Marys,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.241,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,1,0,0,0,1
0.036,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.038,Cecil,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Spring,0,0,0,1,0
0.403,Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
0.993,Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
6.44,Cecil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,1,0,0,0
0.722,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,1,0,0,0
0.7070000000000001,Harford,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Winter,0,0,1,1,0
0.018,Dorchester,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Winter,0,0,0,1,1
0.077,Baltimore,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Summer,0,1,0,1,0
0.156,Charles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,0,0,0,0
3.185,Allegany,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
0.388,Cecil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
4.989999771118164,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Summer,0,1,0,1,0
1.937,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
0.334,Talbot,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.597,Prince Georges,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,1,0
0.181,Talbot,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Winter,1,0,0,1,1
2.485,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.121,Prince Georges,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Fall,0,0,0,1,1
0.244,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.469,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,1,0,0,0
0.997,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
5.400000095367432,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.004,Baltimore,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Summer,0,0,0,1,0
0.192,Howard,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Fall,0,0,0,1,0
0.254,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.023,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
0.101,Queen Annes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.03,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
0.797,Cecil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
1.5519999999999998,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,1,0,1
5.431,Cecil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
0.628,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.616,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
0.417,Charles,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fall,0,0,0,1,0
0.964,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
0.076,Queen Annes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
1.101,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,1,0,0,0
1.109,Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.041,Queen Annes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
7.039999961853027,Cecil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.5660000000000001,Montgomery,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Spring,0,0,0,1,0
0.301,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,1,0,0
0.484,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.535,Cecil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,1,0,0,0
0.076,Wicomico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer,0,0,0,0,0
2.444,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Winter,0,0,0,1,0
0.178,Anne Arundel,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.356,Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.321,Prince Georges,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Winter,0,0,0,1,1
0.136,Montgomery,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Fall,0,0,0,2,0
0.01,Montgomery,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,1,2,0
0.08,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
0.0,Washington,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Fall,0,1,0,1,0
0.387,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,1,0,0,0
0.286,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
0.293,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
1.376,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,1,0,0
0.081,Baltimore,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Winter,0,1,0,2,0
0.127,Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
0.173,Cecil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.36,Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
0.0,Anne Arundel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Winter,0,1,0,1,0
0.09,Wicomico,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
0.99,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,1,0,0
0.02,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.286,Baltimore,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,0,2,0
0.295,Baltimore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Spring,0,0,0,1,1
0.185,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
0.3670000000000001,Prince Georges,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fall,0,0,0,1,0
0.045,Charles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,1,0,0
0.117,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Summer,0,0,0,1,0
0.106,St Marys,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,1,0,0
0.096,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
2.213,Washington,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Summer,0,0,1,1,0
0.089,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
0.227,Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,1,0,0
0.108,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
0.499,Cecil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
0.448,Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.528,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,1,0,0
0.358,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.273,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,0,1,0
0.494,Harford,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Spring,0,0,0,1,0
0.017,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
0.2,Queen Annes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
0.434,Cecil,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Spring,0,0,0,1,0
0.056,Harford,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Winter,0,0,0,1,0
0.763,St Marys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
0.047,Wicomico,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
0.535,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.073,Caroline,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Winter,0,0,0,1,0
0.031,Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
0.15,Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.171,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
3.059999942779541,Howard,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Spring,0,0,1,1,0
0.39,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,1,0,0
0.229,Queen Annes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,0,0,0,0
1.7599999904632568,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
0.151,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,0,0,0,0
0.408,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,1,0,0
0.357,Baltimore,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Winter,0,1,0,1,1
0.8399999737739563,Allegany,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Spring,0,1,0,1,0
0.073,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1.398,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
0.055,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
0.029,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
0.136,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.335,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.075,Prince Georges,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Summer,0,0,0,1,0
0.014,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,1,0,0,0
0.168,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
9.140000343322754,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.428,St Marys,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Fall,0,0,0,2,0
0.324,Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1.074,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer,0,1,0,0,0
1.6909999999999998,Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.267,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,0,0,0,0
1.39,Anne Arundel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Winter,0,0,0,1,1
